Store,Date,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment
34,8/10/2010,"$931,710.67 ",0,65.21,2.645,126.2791667,10.21
34,15-10-2010,"$888,703.62 ",0,59.57,2.732,126.3266774,10.21
34,22-10-2010,"$936,293.60 ",0,58.11,2.736,126.3815484,10.21
34,29-10-2010,"$926,294.02 ",0,50.78,2.718,126.4364194,10.21
34,5/11/2010,"$972,292.31 ",0,52.43,2.699,126.4912903,10.21
34,12/11/2010,"$979,730.78 ",0,47.2,2.741,126.5461613,10.21
34,19-11-2010,"$955,766.33 ",0,40.93,2.78,126.6072,10.21
34,26-11-2010,"$1,309,476.68 ",1,41.13,2.752,126.6692667,10.21
34,3/12/2010,"$1,001,512.21 ",0,34.7,2.727,126.7313333,10.21
34,10/12/2010,"$1,086,661.02 ",0,41.93,2.86,126.7934,10.21
34,17-12-2010,"$1,227,148.13 ",0,42.64,2.884,126.8794839,10.21
34,24-12-2010,"$1,620,748.25 ",0,42.74,2.887,126.9835806,10.21
34,31-12-2010,"$902,109.69 ",1,34.11,2.955,127.0876774,10.21
34,7/1/2011,"$900,646.94 ",0,24.5,2.98,127.1917742,10.398
34,14-01-2011,"$898,610.33 ",0,30.75,2.992,127.3009355,10.398
34,21-01-2011,"$891,025.39 ",0,39.57,3.017,127.4404839,10.398
34,28-01-2011,"$836,717.75 ",0,34.68,3.022,127.5800323,10.398
34,4/2/2011,"$971,932.87 ",0,23.82,2.996,127.7195806,10.398
34,11/2/2011,"$1,015,654.60 ",1,28.66,3.033,127.859129,10.398
34,18-02-2011,"$1,062,629.30 ",0,45.12,3.058,127.99525,10.398
34,25-02-2011,"$953,331.45 ",0,44.57,3.087,128.13,10.398
34,4/3/2011,"$963,910.81 ",0,46.21,3.305,128.26475,10.398
34,11/3/2011,"$943,951.67 ",0,45.87,3.461,128.3995,10.398
34,18-03-2011,"$1,014,218.80 ",0,55.58,3.495,128.5121935,10.398
34,25-03-2011,"$922,898.38 ",0,53.11,3.48,128.6160645,10.398
34,1/4/2011,"$884,233.67 ",0,55.46,3.521,128.7199355,10.581
34,8/4/2011,"$975,479.83 ",0,58.59,3.605,128.8238065,10.581
34,15-04-2011,"$941,829.00 ",0,53.3,3.724,128.9107333,10.581
34,22-04-2011,"$1,051,518.45 ",0,63.83,3.781,128.9553,10.581
34,29-04-2011,"$895,973.02 ",0,57.73,3.781,128.9998667,10.581
34,6/5/2011,"$965,853.58 ",0,54.4,3.866,129.0444333,10.581
34,13-05-2011,"$966,232.69 ",0,63.05,3.872,129.089,10.581
34,20-05-2011,"$945,018.83 ",0,61.47,3.881,129.0756774,10.581
34,27-05-2011,"$941,311.83 ",0,65.99,3.771,129.0623548,10.581
34,3/6/2011,"$947,229.24 ",0,74.64,3.683,129.0490323,10.581
34,10/6/2011,"$943,912.77 ",0,74.57,3.64,129.0357097,10.581
34,17-06-2011,"$968,258.09 ",0,76.58,3.618,129.0432,10.581
34,24-06-2011,"$923,795.04 ",0,77.16,3.57,129.0663,10.581
34,1/7/2011,"$911,106.22 ",0,81.96,3.504,129.0894,10.641
34,8/7/2011,"$926,934.57 ",0,80.84,3.469,129.1125,10.641
34,15-07-2011,"$903,882.96 ",0,78.09,3.563,129.1338387,10.641
34,22-07-2011,"$913,236.62 ",0,80.75,3.627,129.1507742,10.641
34,29-07-2011,"$851,461.90 ",0,78.04,3.659,129.1677097,10.641
34,5/8/2011,"$942,236.45 ",0,76.71,3.662,129.1846452,10.641
34,12/8/2011,"$956,251.18 ",0,80.23,3.617,129.2015806,10.641
34,19-08-2011,"$960,418.54 ",0,77.08,3.55,129.2405806,10.641
34,26-08-2011,"$871,404.60 ",0,77.27,3.523,129.2832581,10.641
34,2/9/2011,"$926,455.64 ",0,78.24,3.533,129.3259355,10.641
34,9/9/2011,"$930,506.14 ",1,70.05,3.554,129.3686129,10.641
34,16-09-2011,"$927,249.61 ",0,64.94,3.532,129.4306,10.641
34,23-09-2011,"$902,852.73 ",0,66.23,3.473,129.5183333,10.641
34,30-09-2011,"$871,847.85 ",0,69.44,3.371,129.6060667,10.641
34,7/10/2011,"$954,069.45 ",0,60.42,3.299,129.6938,10.148
34,14-10-2011,"$911,788.79 ",0,54.72,3.283,129.7706452,10.148
34,21-10-2011,"$953,693.23 ",0,58.93,3.361,129.7821613,10.148
34,28-10-2011,"$958,063.87 ",0,54.56,3.362,129.7936774,10.148
34,4/11/2011,"$992,621.93 ",0,48.04,3.322,129.8051935,10.148
34,11/11/2011,"$991,570.02 ",0,41.04,3.286,129.8167097,10.148
34,18-11-2011,"$947,552.44 ",0,46,3.294,129.8268333,10.148
34,25-11-2011,"$1,345,595.82 ",1,45.99,3.225,129.8364,10.148
34,2/12/2011,"$988,742.08 ",0,39.75,3.176,129.8459667,10.148
34,9/12/2011,"$1,084,243.91 ",0,24.69,3.153,129.8555333,10.148
34,16-12-2011,"$1,151,052.86 ",0,32.31,3.149,129.8980645,10.148
34,23-12-2011,"$1,593,655.96 ",0,32.45,3.103,129.9845484,10.148
34,30-12-2011,"$965,512.36 ",1,28.84,3.119,130.0710323,10.148
34,6/1/2012,"$953,844.85 ",0,36.39,3.158,130.1575161,9.653
34,13-01-2012,"$913,755.12 ",0,33.99,3.263,130.244,9.653
34,20-01-2012,"$910,899.05 ",0,39.28,3.273,130.2792258,9.653
34,27-01-2012,"$872,450.37 ",0,39.81,3.29,130.3144516,9.653
34,3/2/2012,"$939,367.14 ",0,38.64,3.354,130.3496774,9.653
34,10/2/2012,"$1,047,658.09 ",1,36.7,3.411,130.3849032,9.653
34,17-02-2012,"$1,123,446.51 ",0,37.25,3.493,130.4546207,9.653
34,24-02-2012,"$950,154.24 ",0,39.89,3.541,130.5502069,9.653
34,2/3/2012,"$990,263.70 ",0,42.74,3.619,130.6457931,9.653
34,9/3/2012,"$976,393.43 ",0,42.7,3.667,130.7413793,9.653
34,16-03-2012,"$999,298.43 ",0,48.09,3.707,130.8261935,9.653
34,23-03-2012,"$945,143.33 ",0,47.93,3.759,130.8966452,9.653
34,30-03-2012,"$938,861.77 ",0,59.29,3.82,130.9670968,9.653
34,6/4/2012,"$1,091,020.37 ",0,54.42,3.864,131.0375484,9.575
34,13-04-2012,"$987,353.65 ",0,59.12,3.881,131.108,9.575
34,20-04-2012,"$977,628.78 ",0,55.34,3.864,131.1173333,9.575
34,27-04-2012,"$940,299.87 ",0,66.49,3.81,131.1266667,9.575
34,4/5/2012,"$991,104.40 ",0,65.04,3.747,131.136,9.575
34,11/5/2012,"$949,625.52 ",0,61.92,3.685,131.1453333,9.575
34,18-05-2012,"$998,672.85 ",0,64.97,3.62,131.0983226,9.575
34,25-05-2012,"$1,015,737.61 ",0,72.42,3.551,131.0287742,9.575
34,1/6/2012,"$977,062.44 ",0,70.41,3.483,130.9592258,9.575
34,8/6/2012,"$999,511.29 ",0,75.35,3.433,130.8896774,9.575
34,15-06-2012,"$982,345.51 ",0,76.48,3.372,130.8295333,9.575
34,22-06-2012,"$1,000,285.10 ",0,78.85,3.329,130.7929,9.575
34,29-06-2012,"$942,970.63 ",0,81.91,3.257,130.7562667,9.575
34,6/7/2012,"$1,007,867.68 ",0,77.95,3.187,130.7196333,9.285
34,13-07-2012,"$954,677.75 ",0,74.02,3.224,130.683,9.285
34,20-07-2012,"$950,929.59 ",0,77.7,3.263,130.7012903,9.285
34,27-07-2012,"$917,883.79 ",0,77.3,3.356,130.7195806,9.285
34,3/8/2012,"$973,250.41 ",0,78.93,3.374,130.737871,9.285
34,10/8/2012,"$1,004,523.59 ",0,78.26,3.476,130.7561613,9.285
34,17-08-2012,"$1,013,820.86 ",0,77.78,3.552,130.7909677,9.285
34,24-08-2012,"$926,250.21 ",0,72.44,3.61,130.8381613,9.285
34,31-08-2012,"$933,487.71 ",0,75.89,3.646,130.8853548,9.285
34,7/9/2012,"$976,415.56 ",1,78.26,3.709,130.9325484,9.285
34,14-09-2012,"$955,211.70 ",0,64.28,3.706,130.9776667,9.285
34,21-09-2012,"$943,047.78 ",0,66.08,3.721,131.0103333,9.285
34,28-09-2012,"$928,629.31 ",0,67.06,3.666,131.043,9.285
34,5/10/2012,"$968,896.68 ",0,65.41,3.62,131.0756667,8.839
34,12/10/2012,"$948,613.39 ",0,59.94,3.603,131.1083333,8.839
34,19-10-2012,"$963,516.28 ",0,58.47,3.61,131.1499677,8.839
34,26-10-2012,"$956,987.81 ",0,57.95,3.514,131.1930968,8.839
35,5/2/2010,"$1,230,613.50 ",0,27.19,2.784,135.3524608,9.262
35,12/2/2010,"$1,168,815.31 ",1,29.81,2.773,135.4113076,9.262
35,19-02-2010,"$1,270,658.64 ",0,32.44,2.745,135.4657781,9.262
35,26-02-2010,"$1,020,651.74 ",0,36,2.754,135.5195191,9.262
35,5/3/2010,"$1,162,610.27 ",0,38.07,2.777,135.5732602,9.262
35,12/3/2010,"$1,150,344.39 ",0,45.98,2.818,135.6270013,9.262
35,19-03-2010,"$1,117,536.09 ",0,49.04,2.844,135.6682247,9.262
35,26-03-2010,"$1,078,900.44 ",0,52.34,2.854,135.7073618,9.262
35,2/4/2010,"$1,189,556.47 ",0,46.9,2.85,135.7464988,9.051
35,9/4/2010,"$1,198,014.97 ",0,62.62,2.869,135.7856359,9.051
35,16-04-2010,"$1,084,487.55 ",0,54.95,2.899,135.82725,9.051
35,23-04-2010,"$1,110,827.48 ",0,53.91,2.902,135.8721667,9.051
35,30-04-2010,"$1,096,930.65 ",0,53.55,2.921,135.9170833,9.051
35,7/5/2010,"$1,182,099.88 ",0,69.02,2.966,135.962,9.051
35,14-05-2010,"$1,104,277.57 ",0,53.82,2.982,136.010394,9.051
35,21-05-2010,"$1,078,182.18 ",0,63.31,2.958,136.0796521,9.051
35,28-05-2010,"$1,223,777.48 ",0,67.88,2.899,136.1489101,9.051
35,4/6/2010,"$1,282,378.71 ",0,74.29,2.847,136.2181682,9.051
35,11/6/2010,"$1,160,412.71 ",0,68.9,2.809,136.2874263,9.051
35,18-06-2010,"$1,198,025.76 ",0,70,2.78,136.3243393,9.051
35,25-06-2010,"$1,230,245.74 ",0,78.02,2.808,136.3483143,9.051
35,2/7/2010,"$1,245,827.08 ",0,76.25,2.815,136.3722893,8.861
35,9/7/2010,"$1,268,766.76 ",0,82.69,2.793,136.3962643,8.861
35,16-07-2010,"$1,124,414.87 ",0,78.26,2.783,136.4179827,8.861
35,23-07-2010,"$1,121,756.43 ",0,81.56,2.771,136.4366924,8.861
35,30-07-2010,"$1,139,131.78 ",0,79.78,2.781,136.4554021,8.861
35,6/8/2010,"$1,180,183.39 ",0,77.45,2.784,136.4741118,8.861
35,13-08-2010,"$1,090,587.50 ",0,77.36,2.805,136.4928214,8.861
35,20-08-2010,"$1,033,719.50 ",0,75.16,2.779,136.5249182,8.861
35,27-08-2010,"$917,693.06 ",0,70.31,2.755,136.557015,8.861
35,3/9/2010,"$948,660.79 ",0,78.52,2.715,136.5891118,8.861
35,10/9/2010,"$961,685.98 ",1,70.38,2.699,136.6212085,8.861
35,17-09-2010,"$831,443.61 ",0,64.5,2.706,136.6338071,8.861
35,24-09-2010,"$758,069.78 ",0,67.08,2.713,136.6317821,8.861
35,1/10/2010,"$771,065.21 ",0,70.19,2.707,136.6297571,8.763
35,8/10/2010,"$874,615.32 ",0,57.78,2.764,136.6277321,8.763
35,15-10-2010,"$798,376.99 ",0,58.38,2.868,136.6401935,8.763
35,22-10-2010,"$827,705.82 ",0,52.82,2.917,136.688871,8.763
35,29-10-2010,"$857,797.33 ",0,61.02,2.921,136.7375484,8.763
35,5/11/2010,"$843,755.12 ",0,45.91,2.917,136.7862258,8.763
35,12/11/2010,"$870,914.69 ",0,45.9,2.931,136.8349032,8.763
35,19-11-2010,"$846,850.35 ",0,50.81,3,136.7715714,8.763
35,26-11-2010,"$1,781,866.98 ",1,46.67,3.039,136.6895714,8.763
35,3/12/2010,"$982,598.88 ",0,41.81,3.046,136.6075714,8.763
35,10/12/2010,"$1,108,580.19 ",0,30.83,3.109,136.5255714,8.763
35,17-12-2010,"$1,314,987.40 ",0,31.62,3.14,136.5292811,8.763
35,24-12-2010,"$1,779,236.54 ",0,31.34,3.141,136.597273,8.763
35,31-12-2010,"$576,332.05 ",1,29.59,3.179,136.665265,8.763
35,7/1/2011,"$649,289.75 ",0,34.42,3.193,136.7332569,8.549
35,14-01-2011,"$687,670.78 ",0,25.7,3.205,136.803477,8.549
35,21-01-2011,"$659,902.07 ",0,30.13,3.229,136.8870657,8.549
35,28-01-2011,"$633,289.78 ",0,23.64,3.237,136.9706544,8.549
35,4/2/2011,"$747,577.05 ",0,28.7,3.231,137.0542431,8.549
35,11/2/2011,"$859,258.17 ",1,30.45,3.239,137.1378318,8.549
35,18-02-2011,"$865,305.88 ",0,39.32,3.245,137.2511849,8.549
35,25-02-2011,"$841,129.26 ",0,33.05,3.274,137.3764439,8.549
35,4/3/2011,"$850,448.54 ",0,36.99,3.433,137.5017028,8.549
35,11/3/2011,"$830,601.39 ",0,43.64,3.582,137.6269617,8.549
35,18-03-2011,"$800,662.82 ",0,46.65,3.631,137.7398929,8.549
35,25-03-2011,"$762,184.10 ",0,40.11,3.625,137.8478929,8.549
35,1/4/2011,"$762,620.94 ",0,37.27,3.638,137.9558929,8.512
35,8/4/2011,"$813,352.41 ",0,46.87,3.72,138.0638929,8.512
35,15-04-2011,"$795,157.20 ",0,52.24,3.821,138.1646952,8.512
35,22-04-2011,"$841,778.34 ",0,50.02,3.892,138.2475036,8.512
35,29-04-2011,"$811,824.06 ",0,61.71,3.962,138.3303119,8.512
35,6/5/2011,"$835,181.18 ",0,56.48,4.046,138.4131202,8.512
35,13-05-2011,"$826,155.95 ",0,60.07,4.066,138.4959286,8.512
35,20-05-2011,"$776,838.56 ",0,60.22,4.062,138.587106,8.512
35,27-05-2011,"$850,708.60 ",0,66.43,3.985,138.6782834,8.512
35,3/6/2011,"$955,466.84 ",0,74.17,3.922,138.7694608,8.512
35,10/6/2011,"$855,130.21 ",0,73.26,3.881,138.8606382,8.512
35,17-06-2011,"$828,594.86 ",0,67.03,3.842,139.0028333,8.512
35,24-06-2011,"$849,397.57 ",0,72.02,3.804,139.1832917,8.512
35,1/7/2011,"$874,453.88 ",0,73.76,3.748,139.36375,8.684
35,8/7/2011,"$827,717.85 ",0,76.87,3.711,139.5442083,8.684
35,15-07-2011,"$813,845.50 ",0,77.83,3.76,139.7006325,8.684
35,22-07-2011,"$820,188.42 ",0,82.28,3.811,139.7969712,8.684
35,29-07-2011,"$770,820.27 ",0,79.41,3.829,139.8933099,8.684
35,5/8/2011,"$826,820.71 ",0,78.14,3.842,139.9896486,8.684
35,12/8/2011,"$819,911.89 ",0,76.67,3.812,140.0859873,8.684
35,19-08-2011,"$820,288.35 ",0,72.97,3.747,140.1289205,8.684
35,26-08-2011,"$897,037.25 ",0,72.88,3.704,140.1629528,8.684
35,2/9/2011,"$813,486.55 ",0,71.44,3.703,140.196985,8.684
35,9/9/2011,"$922,440.64 ",1,70.93,3.738,140.2310173,8.684
35,16-09-2011,"$738,792.11 ",0,69.65,3.742,140.2735,8.684
35,23-09-2011,"$705,802.45 ",0,63.61,3.711,140.32725,8.684
35,30-09-2011,"$749,676.95 ",0,70.92,3.645,140.381,8.684
35,7/10/2011,"$791,637.53 ",0,56.91,3.583,140.43475,8.745
35,14-10-2011,"$772,859.25 ",0,64.78,3.541,140.4784194,8.745
35,21-10-2011,"$811,328.40 ",0,59.62,3.57,140.4616048,8.745
35,28-10-2011,"$808,821.50 ",0,51.81,3.569,140.4447903,8.745
35,4/11/2011,"$653,468.75 ",0,44.46,3.551,140.4279758,8.745
35,11/11/2011,"$880,576.33 ",0,49.69,3.53,140.4111613,8.745
35,18-11-2011,"$820,964.10 ",0,51.42,3.53,140.4127857,8.745
35,25-11-2011,"$1,733,822.40 ",1,47.88,3.492,140.4217857,8.745
35,2/12/2011,"$903,606.03 ",0,50.55,3.452,140.4307857,8.745
35,9/12/2011,"$948,964.99 ",0,46.28,3.415,140.4397857,8.745
35,16-12-2011,"$1,115,255.65 ",0,40.68,3.413,140.4700795,8.745
35,23-12-2011,"$1,550,214.02 ",0,41.59,3.389,140.528765,8.745
35,30-12-2011,"$904,650.55 ",1,37.85,3.389,140.5874505,8.745
35,6/1/2012,"$671,708.09 ",0,35.8,3.422,140.6461359,8.744
35,13-01-2012,"$625,135.11 ",0,41.3,3.513,140.7048214,8.744
35,20-01-2012,"$669,850.04 ",0,30.35,3.533,140.8086118,8.744
35,27-01-2012,"$588,722.99 ",0,36.96,3.567,140.9124021,8.744
35,3/2/2012,"$746,901.03 ",0,42.52,3.617,141.0161924,8.744
35,10/2/2012,"$849,779.14 ",1,37.86,3.64,141.1199827,8.744
35,17-02-2012,"$824,568.39 ",0,37.24,3.695,141.2140357,8.744
35,24-02-2012,"$805,028.74 ",0,41.74,3.739,141.3007857,8.744
35,2/3/2012,"$766,571.10 ",0,40.07,3.816,141.3875357,8.744
35,9/3/2012,"$796,351.35 ",0,44.32,3.848,141.4742857,8.744
35,16-03-2012,"$793,045.82 ",0,49.6,3.862,141.55478,8.744
35,23-03-2012,"$760,671.10 ",0,57.3,3.9,141.6269332,8.744
35,30-03-2012,"$744,525.69 ",0,49.4,3.953,141.6990864,8.744
35,6/4/2012,"$860,293.46 ",0,48.73,3.996,141.7712396,8.876
35,13-04-2012,"$788,633.42 ",0,52.22,4.044,141.8433929,8.876
35,20-04-2012,"$794,660.24 ",0,62.62,4.027,141.9015262,8.876
35,27-04-2012,"$721,212.45 ",0,52.33,4.004,141.9596595,8.876
35,4/5/2012,"$772,036.60 ",0,53.68,3.951,142.0177929,8.876
35,11/5/2012,"$802,383.63 ",0,58.97,3.889,142.0759262,8.876
35,18-05-2012,"$819,196.68 ",0,65.15,3.848,142.0970115,8.876
35,25-05-2012,"$822,167.17 ",0,64.77,3.798,142.1032776,8.876
35,1/6/2012,"$932,195.52 ",0,73.4,3.742,142.1095438,8.876
35,8/6/2012,"$873,415.01 ",0,64.05,3.689,142.1158099,8.876
35,15-06-2012,"$848,289.41 ",0,69.52,3.62,142.1292548,8.876
35,22-06-2012,"$911,696.00 ",0,73.23,3.564,142.1606464,8.876
35,29-06-2012,"$892,133.41 ",0,73.94,3.506,142.1920381,8.876
35,6/7/2012,"$985,479.64 ",0,82.08,3.475,142.2234298,8.839
35,13-07-2012,"$825,763.48 ",0,78.95,3.523,142.2548214,8.839
35,20-07-2012,"$841,224.74 ",0,78.64,3.567,142.2337569,8.839
35,27-07-2012,"$808,030.15 ",0,76.01,3.647,142.2126924,8.839
35,3/8/2012,"$866,216.36 ",0,75.22,3.654,142.1916279,8.839
35,10/8/2012,"$888,368.80 ",0,78.44,3.722,142.1705634,8.839
35,17-08-2012,"$887,979.47 ",0,76.51,3.807,142.2157385,8.839
35,24-08-2012,"$895,274.72 ",0,72.93,3.834,142.3105933,8.839
35,31-08-2012,"$931,278.97 ",0,75,3.867,142.4054482,8.839
35,7/9/2012,"$984,833.35 ",1,76,3.911,142.500303,8.839
35,14-09-2012,"$821,568.64 ",0,68.72,3.948,142.5938833,8.839
35,21-09-2012,"$772,302.94 ",0,66.1,4.038,142.6798167,8.839
35,28-09-2012,"$814,099.86 ",0,64.92,3.997,142.76575,8.839
35,5/10/2012,"$866,064.40 ",0,64.5,3.985,142.8516833,8.665
35,12/10/2012,"$873,643.14 ",0,55.4,4,142.9376167,8.665
35,19-10-2012,"$829,284.67 ",0,56.53,3.969,142.8633629,8.665
35,26-10-2012,"$865,137.60 ",0,58.99,3.882,142.7624113,8.665
36,5/2/2010,"$467,546.74 ",0,45.97,2.545,209.8529663,8.554
36,12/2/2010,"$469,563.70 ",1,46.11,2.539,209.9970208,8.554
36,19-02-2010,"$470,281.03 ",0,45.66,2.472,210.0451024,8.554
36,26-02-2010,"$447,519.44 ",0,50.87,2.52,210.0771885,8.554
36,5/3/2010,"$480,203.43 ",0,51.33,2.574,210.1092746,8.554
36,12/3/2010,"$441,434.20 ",0,61.96,2.619,210.1413607,8.554
36,19-03-2010,"$428,851.99 ",0,59.56,2.701,209.9803208,8.554
36,26-03-2010,"$404,438.51 ",0,55.76,2.711,209.7870932,8.554
36,2/4/2010,"$435,972.82 ",0,63.43,2.708,209.5938656,8.464
36,9/4/2010,"$453,016.91 ",0,68.54,2.743,209.400638,8.464
36,16-04-2010,"$483,699.56 ",0,66.74,2.769,209.2691428,8.464
36,23-04-2010,"$434,116.80 ",0,68.03,2.762,209.2199574,8.464
36,30-04-2010,"$457,899.64 ",0,70.9,2.725,209.170772,8.464
36,7/5/2010,"$489,372.02 ",0,75.56,2.786,209.1215867,8.464
36,14-05-2010,"$476,733.74 ",0,77.53,2.805,209.118536,8.464
36,21-05-2010,"$474,917.98 ",0,77.34,2.767,209.3922937,8.464
36,28-05-2010,"$447,050.42 ",0,80.87,2.716,209.6660514,8.464
36,4/6/2010,"$471,088.88 ",0,79.93,2.664,209.9398091,8.464
36,11/6/2010,"$467,711.18 ",0,82.3,2.615,210.2135668,8.464
36,18-06-2010,"$485,694.72 ",0,84.37,2.572,210.2108417,8.464
36,25-06-2010,"$434,879.87 ",0,84.14,2.601,210.0975233,8.464
36,2/7/2010,"$434,252.15 ",0,81.85,2.606,209.984205,8.36
36,9/7/2010,"$471,713.59 ",0,81.74,2.596,209.8708867,8.36
36,16-07-2010,"$466,962.04 ",0,84.43,2.561,209.8630532,8.36
36,23-07-2010,"$452,021.20 ",0,82.6,2.542,209.9958663,8.36
36,30-07-2010,"$432,451.91 ",0,81.88,2.602,210.1286794,8.36
36,6/8/2010,"$467,442.94 ",0,85.49,2.573,210.2614925,8.36
36,13-08-2010,"$470,436.80 ",0,86.06,2.644,210.3943056,8.36
36,20-08-2010,"$437,949.90 ",0,85.54,2.604,210.3617581,8.36
36,27-08-2010,"$412,050.73 ",0,84.62,2.562,210.3292106,8.36
36,3/9/2010,"$431,294.45 ",0,82.29,2.533,210.2966631,8.36
36,10/9/2010,"$434,471.38 ",1,80.58,2.513,210.2641156,8.36
36,17-09-2010,"$454,694.21 ",0,82.1,2.55,210.2924504,8.36
36,24-09-2010,"$419,348.59 ",0,79.17,2.578,210.3664469,8.36
36,1/10/2010,"$422,169.47 ",0,74.66,2.567,210.4404433,8.476
36,8/10/2010,"$444,351.61 ",0,66.34,2.595,210.5144398,8.476
36,15-10-2010,"$453,308.15 ",0,71.57,2.705,210.5805944,8.476
36,22-10-2010,"$424,956.30 ",0,72.24,2.698,210.6271444,8.476
36,29-10-2010,"$392,654.26 ",0,76.22,2.68,210.6736944,8.476
36,5/11/2010,"$405,860.37 ",0,62.72,2.655,210.7202444,8.476
36,12/11/2010,"$425,804.80 ",0,61.97,2.705,210.7667944,8.476
36,19-11-2010,"$411,615.71 ",0,56.73,2.741,210.65429,8.476
36,26-11-2010,"$408,891.49 ",1,67.73,2.725,210.5152765,8.476
36,3/12/2010,"$360,266.09 ",0,54.44,2.694,210.376263,8.476
36,10/12/2010,"$404,545.03 ",0,51.83,2.813,210.2372494,8.476
36,17-12-2010,"$410,214.70 ",0,56.73,2.852,210.1787224,8.476
36,24-12-2010,"$422,093.59 ",0,59.1,2.863,210.1805602,8.476
36,31-12-2010,"$359,310.65 ",1,52.88,2.949,210.182398,8.476
36,7/1/2011,"$384,659.85 ",0,54.11,2.942,210.1842358,8.395
36,14-01-2011,"$410,497.73 ",0,42.87,2.971,210.2379731,8.395
36,21-01-2011,"$399,191.05 ",0,51.18,2.98,210.6031072,8.395
36,28-01-2011,"$372,174.12 ",0,48.74,2.995,210.9682412,8.395
36,4/2/2011,"$417,521.70 ",0,46.68,2.98,211.3333753,8.395
36,11/2/2011,"$401,501.20 ",1,41.16,3.009,211.6985093,8.395
36,18-02-2011,"$427,175.03 ",0,57.48,3.017,212.0063522,8.395
36,25-02-2011,"$380,279.44 ",0,67.73,3.053,212.2912786,8.395
36,4/3/2011,"$402,579.84 ",0,64.55,3.282,212.576205,8.395
36,11/3/2011,"$407,506.78 ",0,59.15,3.448,212.8611313,8.395
36,18-03-2011,"$431,412.22 ",0,64.9,3.487,213.1096787,8.395
36,25-03-2011,"$390,732.02 ",0,71.07,3.488,213.3436744,8.395
36,1/4/2011,"$385,672.11 ",0,67.31,3.529,213.5776701,8.3
36,8/4/2011,"$428,727.61 ",0,69.39,3.645,213.8116658,8.3
36,15-04-2011,"$414,986.54 ",0,73.25,3.763,214.026217,8.3
36,22-04-2011,"$374,574.72 ",0,74.57,3.805,214.1921572,8.3
36,29-04-2011,"$340,708.78 ",0,76.1,3.837,214.3580974,8.3
36,6/5/2011,"$393,401.40 ",0,69.56,3.917,214.5240376,8.3
36,13-05-2011,"$395,316.65 ",0,76.73,3.92,214.6899778,8.3
36,20-05-2011,"$376,183.44 ",0,73.02,3.925,214.465412,8.3
36,27-05-2011,"$348,655.20 ",0,81.28,3.786,214.2408462,8.3
36,3/6/2011,"$373,703.95 ",0,82.96,3.69,214.0162805,8.3
36,10/6/2011,"$374,182.04 ",0,82.41,3.633,213.7917147,8.3
36,17-06-2011,"$394,645.25 ",0,84.43,3.599,213.7481256,8.3
36,24-06-2011,"$360,009.94 ",0,83.95,3.569,213.8402689,8.3
36,1/7/2011,"$354,270.77 ",0,85.33,3.502,213.9324122,8.177
36,8/7/2011,"$377,464.62 ",0,84.71,3.44,214.0245556,8.177
36,15-07-2011,"$385,631.48 ",0,85.63,3.55,214.1083654,8.177
36,22-07-2011,"$361,311.41 ",0,83.31,3.637,214.1713416,8.177
36,29-07-2011,"$354,361.08 ",0,84.99,3.66,214.2343177,8.177
36,5/8/2011,"$381,017.75 ",0,86.71,3.652,214.2972939,8.177
36,12/8/2011,"$380,188.69 ",0,87.64,3.608,214.3602701,8.177
36,19-08-2011,"$373,267.58 ",0,87.24,3.534,214.4239935,8.177
36,26-08-2011,"$344,964.20 ",0,86.02,3.501,214.4878416,8.177
36,2/9/2011,"$350,276.29 ",0,87.5,3.481,214.5516896,8.177
36,9/9/2011,"$352,960.64 ",1,77.94,3.499,214.6155376,8.177
36,16-09-2011,"$343,108.12 ",0,82.06,3.473,214.7934111,8.177
36,23-09-2011,"$322,405.13 ",0,78.35,3.441,215.1233185,8.177
36,30-09-2011,"$314,910.37 ",0,81.52,3.328,215.4532259,8.177
36,7/10/2011,"$346,137.87 ",0,71.2,3.262,215.7831333,7.716
36,14-10-2011,"$342,076.99 ",0,74.16,3.234,216.0885258,7.716
36,21-10-2011,"$328,633.34 ",0,67.89,3.308,216.2468287,7.716
36,28-10-2011,"$306,193.81 ",0,71.31,3.306,216.4051315,7.716
36,4/11/2011,"$313,387.11 ",0,58.97,3.287,216.5634344,7.716
36,11/11/2011,"$328,498.92 ",0,63.5,3.254,216.7217373,7.716
36,18-11-2011,"$332,901.94 ",0,66.28,3.26,216.9395861,7.716
36,25-11-2011,"$332,811.55 ",1,66.41,3.181,217.1812533,7.716
36,2/12/2011,"$293,350.51 ",0,53.57,3.164,217.4229206,7.716
36,9/12/2011,"$312,298.37 ",0,50.64,3.147,217.6645878,7.716
36,16-12-2011,"$341,503.92 ",0,58.31,3.133,217.8781339,7.716
36,23-12-2011,"$325,262.46 ",0,55.41,3.098,218.0541851,7.716
36,30-12-2011,"$287,425.22 ",1,48.26,3.132,218.2302364,7.716
36,6/1/2012,"$329,467.82 ",0,57.18,3.129,218.4062876,7.244
36,13-01-2012,"$325,976.34 ",0,56.28,3.254,218.5823389,7.244
36,20-01-2012,"$330,927.21 ",0,58.9,3.275,218.6755292,7.244
36,27-01-2012,"$301,444.94 ",0,62.73,3.313,218.7687195,7.244
36,3/2/2012,"$310,982.87 ",0,61.33,3.421,218.8619099,7.244
